latitude,longitude,elevation_m,slope,curvature,flow_accumulation
19.245,72.97,34.39,0.0867,2.2e-05,321.0
19.245,72.975,34.81,0.0289,-4e-06,316.8
19.245,72.98,34.95,0.159,8e-06,315.4
19.245,72.985,35.72,0.5306,2.3e-05,307.7
19.245,72.99,38.29,0.4728,-4e-06,282.0
19.245,72.995,40.58,0.2519,-1.4e-05,259.1
19.245,73.0,41.8,8.5661,-0.000559,246.9
19.25,72.77,0.0,0.0,0.000543,664.9
19.25,72.775,0.0,0.2251,1.4e-05,664.9
19.25,72.78,1.09,2.5173,0.000144,654.0
19.25,72.785,13.29,0.4852,-0.000189,532.0
19.25,72.79,10.94,1.5502,0.000128,555.5
19.25,72.795,18.45,0.0289,-9.6e-05,480.4
19.25,72.8,18.59,0.9972,-6.5e-05,479.0
19.25,72.805,13.76,1.024,-2e-06,527.3
19.25,72.81,8.8,1.0694,-3e-06,576.9
19.25,72.815,3.62,0.2457,8.3e-05,628.7
19.25,72.82,4.81,0.6132,2.3e-05,616.8
19.25,72.825,7.78,0.3613,-1.6e-05,587.1
19.25,72.83,9.53,0.1858,-3.4e-05,569.6
19.25,72.835,8.63,0.6297,5.1e-05,578.6
19.25,72.84,11.68,0.3531,-1.7e-05,548.1
19.25,72.845,13.39,1.5935,-0.000122,531.0
19.25,72.85,5.67,0.1012,0.000107,608.2
19.25,72.855,6.16,0.0165,-7e-06,603.3
19.25,72.86,6.08,0.2292,1.5e-05,604.1
19.25,72.865,7.19,1.3521,7.1e-05,593.0
19.25,72.87,13.74,0.5905,-4.8e-05,527.5
19.25,72.875,16.6,1.9875,8.8e-05,498.9
19.25,72.88,26.23,2.2473,1.6e-05,402.6
19.25,72.885,37.12,0.1115,-0.000148,293.7
19.25,72.89,36.58,0.9559,6.7e-05,299.1
19.25,72.895,41.21,1.1994,-0.000136,252.8
19.25,72.9,35.4,1.6245,-2.7e-05,310.9
19.25,72.905,27.53,2.4431,-5.2e-05,389.6
19.25,72.91,15.69,1.1767,8e-05,508.0
19.25,72.915,9.99,1.4429,-1.7e-05,565.0
19.25,72.92,3.0,0.6276,0.00013,634.9
19.25,72.925,6.04,1.4904,5.4e-05,604.5
19.25,72.93,13.26,1.5626,5e-06,532.3
19.25,72.935,20.83,2.5482,6.2e-05,456.6
19.25,72.94,33.18,1.1581,-8.8e-05,333.1
19.25,72.945,38.79,1.577,2.6e-05,277.0
19.25,72.95,46.43,0.768,-5.1e-05,200.6
19.25,72.955,50.15,1.7668,-0.000159,163.4
19.25,72.96,41.59,0.3758,8.8e-05,249.0
19.25,72.965,39.77,1.5131,-7.2e-05,267.2
19.25,72.97,32.44,0.1982,8.3e-05,340.5
19.25,72.975,31.48,0.5719,4.8e-05,350.1
19.25,72.98,34.25,0.1528,-4.6e-05,322.4
19.25,72.985,33.51,0.9497,6.9e-05,329.8
19.25,72.99,38.11,0.1838,-4.8e-05,283.8
19.25,72.995,39.0,0.1445,-2.1e-05,274.9
19.25,73.0,38.3,7.8582,-0.000488,281.9
19.255,72.77,0.0,0.0,0.000497,664.9
19.255,72.775,0.0,0.0,0.0,664.9
19.255,72.78,0.0,0.8878,5.6e-05,664.9
19.255,72.785,4.3,2.0824,7.5e-05,621.9
19.255,72.79,14.39,0.351,-0.000109,521.0
19.255,72.795,16.09,0.8423,3.1e-05,504.0
19.255,72.8,20.17,0.0083,-5.2e-05,463.2
19.255,72.805,20.21,1.1272,-7.1e-05,462.8
19.255,72.81,14.75,0.7969,2.1e-05,517.4
19.255,72.815,10.89,0.2085,6.3e-05,556.0
19.255,72.82,11.9,0.576,-4.9e-05,545.9
19.255,72.825,9.11,0.9001,-2e-05,573.8
19.255,72.83,4.75,0.5244,9e-05,617.4
19.255,72.835,7.29,0.0475,-3e-05,592.0
19.255,72.84,7.52,0.4666,-3.2e-05,589.7
19.255,72.845,5.26,0.3758,6e-06,612.3
19.255,72.85,3.44,0.2519,3.9e-05,630.5
19.255,72.855,4.66,0.1796,-5e-06,618.3
19.255,72.86,5.53,0.0599,-8e-06,609.6
19.255,72.865,5.82,1.8803,0.000115,606.7
19.255,72.87,14.93,1.7049,-1.1e-05,515.6
19.255,72.875,23.19,2.5936,5.6e-05,433.0
19.255,72.88,35.76,0.7639,-0.000115,307.3
19.255,72.885,39.46,0.5946,-1.1e-05,270.3
19.255,72.89,42.34,0.3613,-1.5e-05,241.5
19.255,72.895,44.09,1.6843,-0.000129,224.0
19.255,72.9,35.93,1.2861,2.5e-05,305.6
19.255,72.905,29.7,3.4419,-0.000136,367.9
19.255,72.91,13.01,1.6637,0.000112,534.8
19.255,72.915,4.95,0.2416,8.9e-05,615.4
19.255,72.92,3.78,0.7742,-3.4e-05,627.1
19.255,72.925,0.03,2.3751,0.000198,664.6
19.255,72.93,11.54,1.0199,-8.5e-05,549.5
19.255,72.935,16.48,3.0817,0.00013,500.1
19.255,72.94,31.42,1.0694,-0.000127,350.7
19.255,72.945,36.6,2.2123,7.2e-05,298.9
19.255,72.95,47.32,0.0206,-0.000138,191.7
19.255,72.955,47.42,1.1912,7.4e-05,190.7
19.255,72.96,53.19,1.936,-0.000197,133.0
19.255,72.965,43.81,0.7969,7.2e-05,226.8
19.255,72.97,39.95,0.2416,3.5e-05,265.4
19.255,72.975,38.78,1.0157,-4.9e-05,277.1
19.255,72.98,33.86,0.2622,8e-05,326.3
19.255,72.985,35.13,0.6937,-6e-05,313.6
19.255,72.99,31.77,0.1301,3.5e-05,347.2
19.255,72.995,31.14,0.1321,1.6e-05,353.5
19.255,73.0,31.78,6.5332,-0.000421,347.1
19.26,72.77,0.0,0.0,0.000413,664.9
19.26,72.775,0.0,0.0,0.0,664.9
19.26,72.78,0.0,0.6442,4.1e-05,664.9
19.26,72.785,3.12,1.9215,8e-05,633.7
19.26,72.79,12.43,0.4707,-9.1e-05,540.6
19.26,72.795,14.71,1.5874,7e-05,517.8
19.26,72.8,22.4,0.4563,-7.1e-05,440.9
19.26,72.805,24.61,0.4604,0.0,418.8
19.26,72.81,26.84,1.5482,-0.000126,396.5
19.26,72.815,19.34,1.7276,-1.1e-05,471.5
19.26,72.82,10.97,0.6153,7e-05,555.2
19.26,72.825,7.99,0.9745,-2.3e-05,585.0
19.26,72.83,3.27,0.6751,1.9e-05,632.2
19.26,72.835,0.0,0.0,4.2e-05,664.9
19.26,72.84,0.0,0.0,0.0,664.9
19.26,72.845,0.0,0.0,0.0,664.9
19.26,72.85,0.0,0.0,0.0,664.9
19.26,72.855,0.0,1.8741,0.000118,664.9
19.26,72.86,9.08,0.8196,-6.6e-05,574.1
19.26,72.865,13.05,1.6637,5.3e-05,534.4
19.26,72.87,21.11,2.1092,2.8e-05,453.8
19.26,72.875,31.33,0.7433,-8.6e-05,351.6
19.26,72.88,34.93,1.4656,4.5e-05,315.6
19.26,72.885,42.03,0.3489,-0.000114,244.6
19.26,72.89,40.34,0.7144,-2.3e-05,261.5
19.26,72.895,36.88,1.0921,-2.4e-05,296.1
19.26,72.9,31.59,2.0968,-6.3e-05,349.0
19.26,72.905,21.43,1.3459,4.7e-05,450.6
19.26,72.91,14.91,1.1747,1.1e-05,515.8
19.26,72.915,9.22,1.8617,-4.3e-05,572.7
19.26,72.92,0.2,1.4305,0.000207,662.9
19.26,72.925,7.13,0.7226,-4.5e-05,593.6
19.26,72.93,10.63,0.3902,-2.1e-05,558.6
19.26,72.935,12.52,1.8184,9e-05,539.7
19.26,72.94,21.33,3.127,8.2e-05,451.6
19.26,72.945,36.49,1.674,-9.2e-05,300.0
19.26,72.95,44.6,1.1685,-3.2e-05,218.9
19.26,72.955,50.26,0.2251,-8.8e-05,162.3
19.26,72.96,49.17,1.348,9.9e-05,173.2
19.26,72.965,55.7,1.5956,-0.000185,107.9
19.26,72.97,47.97,0.4996,6.9e-05,185.2
19.26,72.975,45.55,1.1107,-3.8e-05,209.4
19.26,72.98,40.17,0.5967,3.2e-05,263.2
19.26,72.985,37.28,1.6348,-6.5e-05,292.1
19.26,72.99,29.36,0.6565,6.2e-05,371.3
19.26,72.995,26.18,0.6235,2e-06,403.1
19.26,73.0,23.16,4.7708,-0.000262,433.3
19.265,72.77,0.0,0.0,0.000301,664.9
19.265,72.775,0.0,0.0,0.0,664.9
19.265,72.78,0.0,0.0,0.0,664.9
19.265,72.785,0.0,0.9228,5.8e-05,664.9
19.265,72.79,4.47,1.707,4.9e-05,620.2
19.265,72.795,12.74,1.6637,-3e-06,537.5
19.265,72.8,20.8,0.7515,-5.7e-05,456.9
19.265,72.805,24.44,1.3852,4e-05,420.5
19.265,72.81,31.15,0.5698,-0.000123,353.4
19.265,72.815,28.39,1.8432,-8e-05,381.0
19.265,72.82,19.46,0.4088,9e-05,470.3
19.265,72.825,17.48,2.8984,-0.000157,490.1
19.265,72.83,3.43,0.7082,0.000138,630.6
19.265,72.835,0.0,0.0,4.5e-05,664.9
19.265,72.84,0.0,0.0,0.0,664.9
19.265,72.845,0.0,0.0,0.0,664.9
19.265,72.85,0.0,0.5347,3.4e-05,664.9
19.265,72.855,2.59,1.8762,8.4e-05,639.0
19.265,72.86,11.68,2.0143,9e-06,548.1
19.265,72.865,21.44,2.0865,5e-06,450.5
19.265,72.87,31.55,0.6215,-9.2e-05,349.4
19.265,72.875,34.56,0.8382,1.4e-05,319.3
19.265,72.88,38.62,0.5822,-8.9e-05,278.7
19.265,72.885,35.8,0.2932,1.8e-05,306.9
19.265,72.89,34.38,0.607,-2e-05,321.1
19.265,72.895,31.44,2.4163,-0.000114,350.5
19.265,72.9,19.73,0.095,0.000158,467.6
19.265,72.905,20.19,0.4749,-3.6e-05,463.0
19.265,72.91,17.89,0.7309,-1.6e-05,486.0
19.265,72.915,14.35,0.5802,9e-06,521.4
19.265,72.92,11.54,0.2663,5.3e-05,549.5
19.265,72.925,12.83,0.3613,-3.9e-05,536.6
19.265,72.93,11.08,0.382,4.7e-05,554.1
19.265,72.935,12.93,2.0514,0.000105,535.6
19.265,72.94,22.87,1.4202,-4e-05,436.2
19.265,72.945,29.75,1.0694,-2.2e-05,367.4
19.265,72.95,34.93,1.9813,5.7e-05,315.6
19.265,72.955,44.53,1.8349,-9e-06,219.6
19.265,72.96,53.42,0.5162,-8.3e-05,130.7
19.265,72.965,55.92,0.2271,-1.8e-05,105.7
19.265,72.97,57.02,0.8589,-6.8e-05,94.7
19.265,72.975,52.86,1.872,-6.4e-05,136.3
19.265,72.98,43.79,1.5812,1.8e-05,227.0
19.265,72.985,36.13,2.4844,-5.7e-05,303.6
19.265,72.99,24.09,0.83,0.000104,424.0
19.265,72.995,20.07,0.7783,3e-06,464.2
19.265,73.0,16.3,0.0,0.0,501.9
