event_id,timestamp,latitude,longitude,water_depth_cm,rainfall_mm,duration_hrs,road_id,ward,affected_area_sqm
EVT01805,2020-04-25 00:00,19.01895,72.82125,31.2,89.0,8.5,R0049,Ward_8,26765.0
EVT01806,2016-05-01 00:00,18.99502,72.88249,22.2,62.8,23.3,R0147,Ward_11,36460.0
EVT01807,2022-02-04 00:00,18.95726,72.80823,43.3,133.1,2.3,R0379,Ward_8,19780.0
EVT01808,2016-03-05 00:00,19.13336,72.9877,0.9,0.0,22.4,R0398,Ward_16,11918.0
EVT01809,2020-08-10 00:00,19.18152,72.80293,20.9,52.0,12.4,R0217,Ward_9,26850.0
EVT01810,2019-04-20 00:00,19.08823,72.82667,6.6,13.6,13.8,R0364,Ward_22,16129.0
EVT01811,2022-11-29 00:00,18.99989,72.81162,7.3,3.6,8.0,R0348,Ward_12,7083.0
EVT01812,2016-09-16 00:00,19.21369,72.79332,29.6,96.4,23.5,R0167,Ward_16,18475.0
EVT01813,2019-03-08 00:00,18.90361,72.78531,4.3,0.0,22.1,R0270,Ward_21,2453.0
EVT01814,2020-06-09 00:00,18.99341,72.79133,13.1,36.2,11.4,R0137,Ward_16,11593.0
EVT01815,2024-01-28 00:00,19.01645,72.81941,25.7,78.6,4.2,R0224,Ward_17,36617.0
EVT01816,2024-04-07 00:00,19.21127,72.83803,16.3,56.8,20.4,R0060,Ward_12,29071.0
EVT01817,2020-07-25 00:00,19.15093,72.9954,0.1,0.0,5.6,R0148,Ward_20,10238.0
EVT01818,2021-05-28 00:00,19.00335,72.88232,7.5,24.2,1.7,R0099,Ward_4,26540.0
EVT01819,2016-03-08 00:00,19.03851,72.97098,1.8,0.0,16.8,R0122,Ward_21,26106.0
EVT01820,2015-11-01 00:00,19.11035,72.81191,17.1,31.2,12.8,R0259,Ward_18,44492.0
EVT01821,2019-05-15 00:00,19.19483,72.89807,2.9,20.8,19.3,R0245,Ward_18,23813.0
EVT01822,2020-04-15 00:00,18.87386,72.96026,3.0,0.0,5.2,R0350,Ward_3,15742.0
EVT01823,2019-12-30 00:00,18.91889,72.92905,11.3,35.1,8.5,R0338,Ward_7,46336.0
EVT01824,2024-03-17 00:00,19.16158,72.88101,15.2,53.2,12.8,R0051,Ward_17,28270.0
EVT01825,2020-10-11 00:00,18.91295,72.86772,11.9,28.7,5.3,R0142,Ward_13,24879.0
EVT01826,2019-08-30 00:00,19.16409,72.87182,16.5,39.5,22.5,R0303,Ward_13,29484.0
EVT01827,2017-10-07 00:00,18.89612,72.84139,23.9,64.3,19.7,R0069,Ward_19,30270.0
EVT01828,2024-04-25 00:00,18.97278,72.8565,35.2,110.5,10.9,R0497,Ward_11,2728.0
EVT01829,2015-09-27 00:00,19.10502,72.90474,12.5,43.6,16.9,R0057,Ward_2,26660.0
EVT01830,2021-11-21 00:00,19.09164,72.88033,9.9,32.8,1.4,R0463,Ward_8,41650.0
EVT01831,2016-06-24 00:00,19.1435,72.84829,11.4,28.9,17.2,R0276,Ward_20,20539.0
EVT01832,2017-04-28 00:00,19.07883,72.97806,1.8,7.2,16.0,R0199,Ward_9,36833.0
EVT01833,2022-05-11 00:00,19.07584,72.88884,26.9,68.3,18.3,R0461,Ward_22,30792.0
EVT01834,2017-04-30 00:00,19.05313,72.85526,24.3,62.1,13.9,R0448,Ward_12,41212.0
EVT01835,2023-05-18 00:00,19.22593,72.84558,36.9,118.4,14.1,R0386,Ward_17,6408.0
EVT01836,2022-01-21 00:00,19.07733,72.79557,26.0,69.5,2.2,R0073,Ward_3,22111.0
EVT01837,2022-03-31 00:00,19.10352,72.93816,7.5,25.6,16.2,R0339,Ward_21,41946.0
EVT01838,2021-06-22 00:00,19.198,72.83883,7.1,24.4,5.3,R0311,Ward_15,44946.0
EVT01839,2023-10-31 00:00,19.05485,72.98303,0.7,5.2,14.4,R0153,Ward_9,46279.0
EVT01840,2024-04-29 00:00,19.19435,72.95168,0.5,0.1,22.3,R0217,Ward_16,38051.0
EVT01841,2021-04-13 00:00,18.93395,72.99883,0.1,14.4,3.4,R0093,Ward_24,10960.0
EVT01842,2019-03-31 00:00,18.88187,72.89148,5.8,22.3,18.3,R0434,Ward_18,5792.0
EVT01843,2020-12-04 00:00,18.90277,72.82653,4.8,0.0,20.2,R0040,Ward_9,47268.0
EVT01844,2015-09-01 00:00,19.00462,72.77261,8.5,36.6,18.0,R0316,Ward_22,45854.0
EVT01845,2022-06-25 00:00,19.25643,72.93563,1.9,6.7,20.5,R0426,Ward_4,22320.0
EVT01846,2017-01-26 00:00,19.10084,72.85519,15.4,52.2,13.9,R0217,Ward_14,29302.0
EVT01847,2016-06-01 00:00,18.9584,72.95154,4.6,11.2,15.4,R0336,Ward_11,37251.0
EVT01848,2023-07-05 00:00,19.08538,72.77475,20.9,72.6,11.7,R0383,Ward_1,38463.0
EVT01849,2022-12-18 00:00,19.13757,72.81489,10.8,17.3,10.1,R0382,Ward_24,6165.0
EVT01850,2016-04-22 00:00,19.10027,72.95107,6.8,27.3,1.2,R0490,Ward_18,6370.0
EVT01851,2016-12-02 00:00,19.0994,72.87909,18.3,60.2,15.9,R0161,Ward_12,6151.0
EVT01852,2016-01-28 00:00,19.1594,72.77972,30.3,105.4,16.9,R0167,Ward_18,39900.0
EVT01853,2015-11-22 00:00,19.21223,72.93495,4.0,22.8,7.5,R0031,Ward_5,15037.0
EVT01854,2016-03-12 00:00,19.15585,72.81751,12.4,38.6,21.8,R0477,Ward_23,39774.0
EVT01855,2023-11-28 00:00,19.08237,72.8173,3.1,7.9,10.2,R0468,Ward_15,4035.0
EVT01856,2022-02-19 00:00,19.14608,72.88722,4.8,17.2,10.2,R0125,Ward_7,17726.0
EVT01857,2015-06-30 00:00,19.18939,72.78388,37.4,108.7,15.4,R0278,Ward_11,48774.0
EVT01858,2020-03-28 00:00,19.26063,72.96356,1.4,14.5,3.1,R0324,Ward_10,22573.0
EVT01859,2019-09-28 00:00,18.96852,72.91965,3.3,14.5,19.9,R0122,Ward_19,24418.0
EVT01860,2016-09-16 00:00,18.94437,72.84974,18.4,59.7,3.3,R0148,Ward_8,19705.0
EVT01861,2016-11-30 00:00,19.14154,72.7798,22.8,48.4,20.3,R0466,Ward_8,23630.0
EVT01862,2017-03-10 00:00,18.94268,72.77648,7.2,30.1,13.5,R0215,Ward_21,18973.0
EVT01863,2018-09-21 00:00,18.87187,72.98025,2.2,9.2,5.1,R0042,Ward_13,40381.0
EVT01864,2023-01-27 00:00,18.97257,72.95791,3.6,11.5,10.5,R0017,Ward_4,31210.0
EVT01865,2019-01-15 00:00,19.14863,72.99055,0.5,1.8,15.6,R0104,Ward_11,26817.0
EVT01866,2020-01-03 00:00,19.19725,72.98138,0.2,14.4,20.0,R0021,Ward_12,48170.0
EVT01867,2021-07-18 00:00,18.88499,72.92393,7.1,19.9,1.0,R0251,Ward_7,513.0
EVT01868,2020-02-24 00:00,18.92708,72.86653,2.7,10.1,4.1,R0438,Ward_17,43631.0
EVT01869,2018-06-13 00:00,18.97532,72.82961,3.3,12.8,11.4,R0270,Ward_19,11573.0
EVT01870,2015-08-28 00:00,18.9968,72.81863,17.7,64.3,14.2,R0294,Ward_2,20978.0
EVT01871,2022-10-22 00:00,19.03085,72.92989,9.7,35.0,20.8,R0320,Ward_23,46001.0
EVT01872,2021-06-06 00:00,19.09787,72.80982,5.4,4.4,18.6,R0142,Ward_20,25506.0
EVT01873,2023-11-16 00:00,19.1761,72.97037,3.4,21.9,23.1,R0057,Ward_23,11933.0
EVT01874,2023-10-23 00:00,19.20257,72.84559,23.0,67.7,21.5,R0069,Ward_16,6252.0
EVT01875,2022-08-11 00:00,18.97635,72.81521,5.4,24.2,23.3,R0412,Ward_18,47997.0
EVT01876,2023-11-28 00:00,19.26405,72.95143,3.4,0.0,9.8,R0426,Ward_9,38805.0
EVT01877,2018-11-01 00:00,19.17627,72.77808,16.5,40.8,22.8,R0302,Ward_17,38024.0
EVT01878,2017-09-19 00:00,19.23046,72.88667,8.8,24.6,13.6,R0226,Ward_21,37396.0
EVT01879,2018-01-14 00:00,19.25472,72.82116,28.8,88.4,5.9,R0145,Ward_16,22530.0
EVT01880,2023-06-17 00:00,19.20176,72.79169,37.8,107.5,1.2,R0006,Ward_20,45666.0
EVT01881,2021-02-28 00:00,19.24683,72.85029,9.4,23.7,20.0,R0447,Ward_14,48469.0
EVT01882,2016-11-27 00:00,18.94452,72.79937,12.5,36.5,9.0,R0403,Ward_6,48497.0
EVT01883,2017-04-28 00:00,19.23953,72.7856,16.2,61.7,20.8,R0119,Ward_3,30600.0
EVT01884,2020-08-04 00:00,19.15966,72.8519,14.2,25.2,4.1,R0137,Ward_9,3408.0
EVT01885,2023-02-23 00:00,18.89264,72.92873,5.9,11.9,14.6,R0360,Ward_9,5075.0
EVT01886,2024-03-03 00:00,18.95604,72.83227,10.5,29.6,6.5,R0282,Ward_21,3857.0
EVT01887,2018-11-19 00:00,19.11855,72.93436,1.8,4.6,3.3,R0324,Ward_5,7295.0
EVT01888,2015-09-24 00:00,18.98082,72.98899,0.2,0.0,14.5,R0376,Ward_18,23786.0
EVT01889,2021-11-08 00:00,19.16776,72.99608,0.7,0.0,10.4,R0093,Ward_6,18722.0
EVT01890,2024-04-23 00:00,19.26674,72.96366,1.8,3.7,4.3,R0148,Ward_1,13324.0
EVT01891,2017-10-24 00:00,19.22603,72.91851,4.5,20.7,5.0,R0051,Ward_4,26725.0
EVT01892,2018-11-03 00:00,19.11874,72.77815,56.2,172.7,9.8,R0220,Ward_4,34408.0
EVT01893,2017-02-01 00:00,18.95604,72.87922,7.2,36.1,13.6,R0229,Ward_23,32675.0
EVT01894,2024-02-24 00:00,18.89244,72.98389,3.0,24.1,1.8,R0304,Ward_11,38994.0
EVT01895,2020-01-22 00:00,18.96458,72.97545,1.1,10.1,17.6,R0035,Ward_19,18084.0
EVT01896,2015-10-06 00:00,19.03371,72.89505,16.8,53.4,1.2,R0238,Ward_16,30285.0
EVT01897,2018-02-21 00:00,18.88201,72.79203,13.5,18.6,4.1,R0489,Ward_19,48288.0
EVT01898,2022-04-25 00:00,18.8804,72.87612,6.3,13.3,11.6,R0097,Ward_2,32752.0
EVT01899,2017-09-14 00:00,18.93867,72.79151,7.1,21.9,13.4,R0194,Ward_19,2159.0
EVT01900,2022-10-05 00:00,19.07373,72.97346,4.0,22.4,10.0,R0072,Ward_6,6086.0
EVT01901,2023-05-17 00:00,19.19171,72.82839,10.5,31.1,18.8,R0380,Ward_14,39638.0
EVT01902,2017-04-15 00:00,19.26952,72.79552,6.8,24.8,13.6,R0493,Ward_3,23751.0
EVT01903,2018-02-28 00:00,18.87252,72.82907,15.0,45.0,10.4,R0074,Ward_8,38003.0
EVT01904,2016-11-21 00:00,18.98725,72.9509,2.0,12.7,5.2,R0073,Ward_3,32432.0
EVT01905,2017-10-27 00:00,18.87616,72.84873,13.7,48.6,22.0,R0138,Ward_3,7182.0
EVT01906,2023-08-09 00:00,19.16303,72.9854,1.8,6.7,1.4,R0139,Ward_10,37121.0
EVT01907,2017-06-08 00:00,19.04843,72.96379,5.6,14.8,9.6,R0011,Ward_7,33753.0
EVT01908,2018-12-15 00:00,19.03827,72.91387,2.3,10.2,3.2,R0472,Ward_5,23569.0
EVT01909,2018-10-12 00:00,18.90156,72.87709,8.3,30.4,17.6,R0012,Ward_22,6783.0
EVT01910,2019-06-10 00:00,19.24921,72.96025,1.9,33.5,14.4,R0179,Ward_4,19175.0
EVT01911,2022-11-24 00:00,18.92257,72.79445,34.3,88.0,3.5,R0489,Ward_18,29114.0
EVT01912,2020-03-26 00:00,19.20664,72.80927,12.5,41.6,13.4,R0207,Ward_23,14348.0
EVT01913,2020-01-20 00:00,19.11266,72.89325,4.0,1.5,6.9,R0284,Ward_14,39579.0
EVT01914,2020-02-20 00:00,19.23332,72.88815,17.4,31.1,3.9,R0237,Ward_13,49956.0
EVT01915,2018-06-07 00:00,19.23314,72.88505,8.8,18.4,8.2,R0132,Ward_1,25607.0
EVT01916,2021-08-31 00:00,18.96229,72.9588,0.8,15.8,23.5,R0289,Ward_4,28637.0
EVT01917,2021-10-10 00:00,19.06628,72.91253,8.9,22.2,4.0,R0223,Ward_10,2276.0
EVT01918,2023-12-25 00:00,19.03147,72.9395,0.7,0.0,13.2,R0421,Ward_7,19713.0
EVT01919,2017-08-17 00:00,19.25478,72.91383,6.9,22.7,19.1,R0117,Ward_9,27063.0
EVT01920,2015-11-08 00:00,19.07394,72.8322,26.8,68.0,12.6,R0060,Ward_8,28747.0
EVT01921,2020-04-03 00:00,19.08111,72.84327,42.2,130.9,5.3,R0365,Ward_1,8492.0
EVT01922,2023-07-26 00:00,19.26915,72.81584,2.1,0.0,12.3,R0480,Ward_24,7504.0
EVT01923,2015-06-07 00:00,18.87582,72.97761,3.0,19.7,21.2,R0389,Ward_7,199.0
EVT01924,2019-08-22 00:00,18.87825,72.89617,3.7,27.8,6.7,R0149,Ward_24,35744.0
EVT01925,2016-08-29 00:00,19.03132,72.82503,24.4,75.8,15.1,R0001,Ward_17,26103.0
EVT01926,2016-06-03 00:00,19.17725,72.90067,11.9,47.2,3.8,R0060,Ward_13,39936.0
EVT01927,2016-06-13 00:00,18.87926,72.98964,0.4,1.0,9.8,R0385,Ward_24,31426.0
EVT01928,2020-12-16 00:00,19.19816,72.80194,8.6,42.5,5.6,R0233,Ward_24,41600.0
EVT01929,2021-11-20 00:00,19.1393,72.98737,0.5,0.0,17.7,R0378,Ward_23,30927.0
EVT01930,2023-08-20 00:00,19.02528,72.89461,11.9,41.6,8.7,R0278,Ward_3,47146.0
EVT01931,2020-10-18 00:00,19.21664,72.89595,9.8,21.6,24.0,R0198,Ward_8,2127.0
EVT01932,2022-01-09 00:00,18.87922,72.90725,21.9,44.7,12.8,R0350,Ward_8,12527.0
EVT01933,2018-02-25 00:00,18.9175,72.79226,12.6,42.6,22.9,R0042,Ward_4,26217.0
EVT01934,2022-03-10 00:00,18.90407,72.79127,4.1,13.3,13.8,R0189,Ward_23,13031.0
EVT01935,2018-11-17 00:00,19.0705,72.94462,1.3,4.5,4.5,R0009,Ward_7,31833.0
EVT01936,2016-03-07 00:00,19.19197,72.92289,10.5,26.4,9.3,R0165,Ward_8,13959.0
EVT01937,2019-08-15 00:00,19.03445,72.87269,6.7,12.8,22.7,R0310,Ward_20,12594.0
EVT01938,2019-12-13 00:00,19.1028,72.93193,5.5,17.4,10.9,R0075,Ward_23,2778.0
EVT01939,2022-08-20 00:00,18.89342,72.80173,12.4,34.5,17.6,R0414,Ward_5,35346.0
EVT01940,2021-02-05 00:00,19.08563,72.79107,24.5,83.9,4.5,R0070,Ward_21,11202.0
EVT01941,2018-08-27 00:00,19.0487,72.98216,1.5,5.9,23.3,R0076,Ward_13,7123.0
EVT01942,2016-03-13 00:00,19.08235,72.88518,4.7,10.1,12.4,R0352,Ward_11,45251.0
EVT01943,2019-06-08 00:00,19.05703,72.95162,0.9,0.0,15.7,R0098,Ward_14,15647.0
EVT01944,2020-07-05 00:00,19.25041,72.82112,22.3,52.8,1.4,R0150,Ward_3,8058.0
EVT01945,2016-12-23 00:00,18.90788,72.94747,1.7,0.0,13.7,R0169,Ward_4,27493.0
EVT01946,2022-06-17 00:00,19.14465,72.9858,1.3,7.2,5.1,R0323,Ward_11,17363.0
EVT01947,2019-11-15 00:00,18.87716,72.92308,6.3,16.9,3.6,R0016,Ward_2,23286.0
EVT01948,2020-03-12 00:00,18.93916,72.78274,3.3,0.5,10.4,R0027,Ward_3,6477.0
EVT01949,2016-05-20 00:00,18.96692,72.80296,26.4,85.2,1.7,R0370,Ward_24,45378.0
EVT01950,2021-10-12 00:00,18.9502,72.97794,2.8,9.6,17.9,R0473,Ward_21,21418.0
EVT01951,2022-10-04 00:00,19.01034,72.79877,7.2,11.0,21.8,R0484,Ward_18,35795.0
EVT01952,2020-04-17 00:00,18.87461,72.93915,1.7,1.1,18.3,R0114,Ward_24,45681.0
EVT01953,2023-07-20 00:00,19.17157,72.84177,33.5,93.7,2.1,R0448,Ward_10,32789.0
EVT01954,2020-02-11 00:00,19.22753,72.99505,0.3,0.0,23.7,R0436,Ward_21,15062.0
EVT01955,2022-05-22 00:00,19.20009,72.77579,3.5,15.5,3.0,R0121,Ward_1,18361.0
EVT01956,2017-09-17 00:00,19.15767,72.95367,2.5,0.0,23.2,R0158,Ward_16,42283.0
EVT01957,2020-02-22 00:00,18.97379,72.85044,10.1,45.8,2.9,R0209,Ward_18,8537.0
EVT01958,2023-10-26 00:00,19.24608,72.94408,7.2,37.8,16.6,R0422,Ward_15,33442.0
EVT01959,2015-06-16 00:00,18.94331,72.8742,0.3,0.0,12.7,R0433,Ward_14,35209.0
EVT01960,2023-04-02 00:00,19.02497,72.85075,10.4,31.7,19.0,R0487,Ward_5,42811.0
EVT01961,2022-05-20 00:00,18.98042,72.78762,2.3,0.0,21.2,R0452,Ward_14,42630.0
EVT01962,2018-06-09 00:00,19.0468,72.96694,2.3,22.9,19.2,R0150,Ward_16,23407.0
EVT01963,2016-02-02 00:00,18.90221,72.80672,4.7,2.1,15.7,R0185,Ward_1,1921.0
EVT01964,2021-02-19 00:00,19.25999,72.79504,66.7,177.4,8.0,R0289,Ward_16,49672.0
EVT01965,2018-12-04 00:00,19.25942,72.79888,24.5,82.7,20.9,R0415,Ward_7,15449.0
EVT01966,2023-09-13 00:00,18.9929,72.86643,9.6,26.1,18.3,R0280,Ward_5,47379.0
EVT01967,2022-07-23 00:00,18.93033,72.84734,5.1,2.5,11.0,R0129,Ward_20,36939.0
EVT01968,2021-11-10 00:00,19.01251,72.85209,7.3,20.8,19.1,R0008,Ward_13,33030.0
EVT01969,2016-05-26 00:00,18.98056,72.8351,61.8,174.1,18.6,R0051,Ward_22,35542.0
EVT01970,2021-08-02 00:00,19.06722,72.81498,12.9,61.6,2.8,R0075,Ward_15,12529.0
EVT01971,2018-11-08 00:00,19.21287,72.86868,4.5,28.7,6.2,R0346,Ward_19,39469.0
EVT01972,2017-06-02 00:00,19.07018,72.96872,1.5,0.0,17.7,R0270,Ward_17,13934.0
EVT01973,2019-12-16 00:00,19.19055,72.89347,15.4,47.2,10.3,R0443,Ward_1,17431.0
EVT01974,2015-11-27 00:00,18.90934,72.79317,16.5,39.6,5.2,R0082,Ward_12,15619.0
EVT01975,2024-05-29 00:00,19.1326,72.83416,8.7,36.2,17.7,R0126,Ward_1,6011.0
EVT01976,2023-10-04 00:00,19.03058,72.84152,11.3,37.5,22.9,R0217,Ward_1,41207.0
EVT01977,2023-06-01 00:00,18.96589,72.80272,25.9,95.8,17.8,R0446,Ward_17,19314.0
EVT01978,2016-02-11 00:00,19.26498,72.81661,16.2,60.7,24.0,R0103,Ward_4,29774.0
EVT01979,2022-03-11 00:00,19.0903,72.90621,3.5,0.0,22.0,R0025,Ward_3,4564.0
EVT01980,2017-10-07 00:00,18.98041,72.98582,2.7,8.1,7.8,R0479,Ward_16,40683.0
EVT01981,2020-12-24 00:00,18.96628,72.94255,3.6,29.9,18.2,R0301,Ward_15,38120.0
EVT01982,2023-10-25 00:00,19.09191,72.78049,22.5,62.9,3.4,R0322,Ward_13,44217.0
EVT01983,2019-05-24 00:00,18.93224,72.99717,0.1,0.0,16.7,R0315,Ward_2,36116.0
EVT01984,2018-08-10 00:00,18.97335,72.90382,15.0,55.3,20.4,R0325,Ward_15,41092.0
EVT01985,2015-07-09 00:00,19.00146,72.85387,2.3,12.1,15.5,R0039,Ward_7,47914.0
EVT01986,2017-04-09 00:00,19.00629,72.84767,3.5,28.4,17.2,R0011,Ward_16,46139.0
EVT01987,2020-05-22 00:00,19.09324,72.92548,4.8,5.8,13.0,R0001,Ward_16,6966.0
EVT01988,2023-06-07 00:00,19.05719,72.9449,7.6,32.4,6.2,R0057,Ward_14,5379.0
EVT01989,2016-08-28 00:00,18.881,72.92876,7.4,30.8,18.9,R0240,Ward_5,6576.0
EVT01990,2023-12-01 00:00,18.95112,72.90702,4.5,0.0,14.5,R0196,Ward_9,24108.0
EVT01991,2020-11-08 00:00,19.17996,72.89316,16.9,55.1,8.8,R0116,Ward_2,22426.0
EVT01992,2015-06-29 00:00,19.03769,72.96856,3.3,7.4,5.2,R0146,Ward_18,845.0
EVT01993,2024-03-17 00:00,19.15912,72.89628,4.4,12.1,9.1,R0443,Ward_17,1671.0
EVT01994,2018-09-13 00:00,18.93789,72.82909,4.0,19.7,5.5,R0393,Ward_5,10743.0
EVT01995,2016-10-10 00:00,19.0281,72.81283,4.2,18.7,10.0,R0019,Ward_13,30163.0
EVT01996,2020-07-11 00:00,19.17537,72.89684,5.0,8.6,7.0,R0341,Ward_16,1094.0
EVT01997,2019-05-31 00:00,19.19034,72.92692,0.9,19.8,2.5,R0317,Ward_23,6008.0
EVT01998,2019-07-03 00:00,19.10123,72.99598,0.8,7.5,17.0,R0481,Ward_5,4563.0
EVT01999,2019-12-22 00:00,18.89197,72.79655,12.7,38.7,21.6,R0421,Ward_5,19481.0
